brand_name,property,city,room_type,available_contracts,quantity_available,description,thumbnail_url,image_urls,amenities
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio,3,1,"Measuring 17-18m2, our Club Studios are the perfect space for you to relax and unwind after university. They feature plenty of storage space, a modern study area and an ensuite bathroom with a sink and shower. You also get a dedicated common room per floor, exclusively for Club Studio rooms! Cook a delicious meal in your very own kitchen and sink into your bed afterwards. Our studios are ideal for those who want their own private room, but still with plenty of opportunities to make new friends in Straits Meadows’ onsite communal facilities. Please note: Room layouts are illustrative; actual layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/szLJJBRwET0ARVRIFn0d22kmxRzmiVVzYA333jHl.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/szLJJBRwET0ARVRIFn0d22kmxRzmiVVzYA333jHl.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/bSUKzqZ3hak100RuD9YpC42dnCO4hmjcqvv67ZY8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/f1WjgCah8ZOE0a8xebyhXgdgEIvcsB89eILC2uxW.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/VJnua0I70VEOxDXPeurkhaGdl9CpB7vzJFMecjw8.jpg,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio Ground Floor,3,10,"Located on the Ground Floor, measuring 17-18m2, our Club Studios are the perfect space for you to relax and unwind after university. They feature plenty of storage space, a modern study area and an ensuite bathroom with a sink and shower. You also get a dedicated common room per floor, exclusively for Club Studio rooms! Cook a delicious meal in your very own kitchen and sink into your bed afterwards. Our studios are ideal for those who want their own private room, but still with plenty of opportunities to make new friends in Straits Meadows’ onsite communal facilities. Please note: Room layouts are illustrative; actual layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/FtBqMPsaicj31goOjO4rEJS4k1GU2CbFe499U11y.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/FtBqMPsaicj31goOjO4rEJS4k1GU2CbFe499U11y.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/g1t4dIJxz0YGBQ7HdrQijb5ZXZ4fYVy5WjAjSIYd.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/qKJoAzgibLXsmelJHoftFBJMXZd2S7BdBZd0yDTt.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Nabf5RWsqvaYg5dZAKKDF2PJ6C5nX3ChdIvv3gPp.jpg,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio,6,10,"Our luxury Premium Plus Studio offers you your own personal space, complete with a fully fitted modern kitchenette with a microwave oven, fridge-freezer and hob, a three-quarter-sized bed and a large en-suite bathroom. Our Premium Plus Studios are designed for accessible use and are available for dual occupancy. These studios include features such as an open-plan bathroom, lower counters for dining, and alarm cords, among others. Our luxurious Straits Meadow accommodation ensures you’ll make friends in an instant, with a comfortable common room and a games room. Play a game of pool in the games area with your new friends or explore the city for a break from studying. Please note: Room layouts are illustrative; actual layouts may vary.",https://hfs.api.basepms.com/filesystem/room_types/images/dbbFqbxqzDIUBAh0WAwdxDIDb9c5NoA6uzhaxIN8.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/dbbFqbxqzDIUBAh0WAwdxDIDb9c5NoA6uzhaxIN8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/mkvpyI6CqTSYQLPnt0LlTay7YeAluVJlca4nQhF8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/IiYijRPBeLeqJGpVT31SJtBSFy5gGWuuJtiNSeMC.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/DM6MUYvKcM5CrwzDkZhHRWB83FlAWij63fXElgoR.jpg,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio,6,10,"Our luxury Premium Studio offers you your own personal space, completed with a fully fitted modern kitchenette with a microwave oven, fridge-freezer and hob, a three-quarter-sized bed and a large en-suite bathroom. These fantastic rooms measure approx 20m² with impressive floor-to-ceiling windows so you can enjoy the view in style. Our luxurious Straits Meadow accommodation ensures you’ll make friends in an instant, with a comfortable common room and a games room. Play a game of pool in the games area with your new friends or explore the city for a break from studying. *Room layouts may vary and the displayed room layout is just an example of one.",https://hfs.api.basepms.com/filesystem/room_types/images/7RkRoBswG3SmTNsRbQWoDvVSCOl0bM2PfYArYx8T.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/7RkRoBswG3SmTNsRbQWoDvVSCOl0bM2PfYArYx8T.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/4UNSHdq2yovC7qrp0SOPIH5auonAGVcQVLWgcDbP.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/rmsscY8LQB8FS8ai04H5y4cgdAvYj8iZEtp2BZ14.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Bzy8ud0Qztl6PyUYdSkUrS55oZPKI42XdYHAhLqo.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/poRD5laURWnICnnsgaKsc61wZt8tjH9k2mdZRFKb.jpg,
Prestige Student Living,Straits Mile,Edinburgh,Classic Plus Studio,3,,"The Classic Studio Plus at Straits Mile offers a beautifully considered self-contained living experience in the heart of Edinburgh. Ranging from 20.6 to 22.8m² and found across all floors of the building, each studio features a plush bed, a dedicated personal study area, a private bathroom, and a well-appointed kitchenette, giving you complete independence in a space designed to inspire. All utility bills are included as standard, so you can focus entirely on your studies. And when you need to switch off, the state-of-the-art gym is perfect for keeping on top of your wellness, while the cinema lounge offers the ideal spot to unwind at the end of the day. Example photos shown for illustration purposes, showcasing similar room layouts and specifications.",https://hfs.api.basepms.com/filesystem/room_types/images/7bNF0nVx5PqsG73XUlqAgTIPTPDwEgTdsJVwFwwp.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/7bNF0nVx5PqsG73XUlqAgTIPTPDwEgTdsJVwFwwp.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/MFWFBRkNXPKm6Z62ezPrBSxLaPjdzXGCeaZyAqjp.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/U7SyeYZw1x8UTscH3H5VLiMQfWSvj2bM6T7tWAuY.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/RHKNeuv3VksCt6owPjGDEL2TikFWOOznBMYeLgz8.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/1PgrC9fp1kkgwnEzrIXqlAvjGlPZeN13KKw5C6sh.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2QQgqehu9ZuJqI1pzyqjlVor2BWVmECJHEGPp53e.jpg,
Prestige Student Living,Straits Mile,Edinburgh,Classic Studio,1,10,"The Classic Studio at Straits Mile offers a beautifully considered self-contained living experience in the heart of Edinburgh. Ranging from 20.6 to 21.9m², each studio features a plush bed, a dedicated personal study area, a private bathroom, and a well-appointed kitchenette, giving you complete independence in a space designed to inspire. All utility bills are included as standard, so you can focus entirely on your studies. And when you need to switch off, the state-of-the-art gym is perfect for keeping on top of your wellness, while the cinema lounge offers the ideal spot to unwind at the end of the day. Example photos shown for illustration purposes, showcasing similar room layouts and specifications.",https://hfs.api.basepms.com/filesystem/room_types/images/HL2AHuznFUxva6IlZznvRLAdtvCuik8Bi3d9Mq8g.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/HL2AHuznFUxva6IlZznvRLAdtvCuik8Bi3d9Mq8g.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/8VKyzyQbimVII2jxJYgXt87jghvHOQhiLa308Pps.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/UMZpymIr7zUChZZ1sbr7litYT00CoY1PCo816h7B.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/aGhulqXOenhXCnHcm0cjvy33uSZcmG1Pz72OchhT.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/2WZQIMbcHxhEsEEN1iJAdy5HQQ4EJ7ERhYADvWVX.jpg,
Prestige Student Living,Straits Mile,Edinburgh,Deluxe Studio,3,10,"Welcome to your Deluxe Studio, where bespoke self-contained luxury delivers the ultimate Edinburgh experience. This refined sanctuary measures between 26.9 and 28.2 square metres, and features a luxurious bed, personal study area, premium private bathroom, and versatile kitchenette designed for effortless independence. The exclusive design creates multiple living zones, giving you the freedom to study, entertain, and relax in style. High Speed Internet powers your academic success, while our state-of-the-art Gym keeps you active, and the welcoming Communal Lounge provides the perfect setting for connecting with fellow residents. Indulge in spaces that inspire at Straits Mile, your home on the Royal Mile.",https://hfs.api.basepms.com/filesystem/room_types/images/w1ljUuVagJdTAttUzOGMucmG6FloaCD64BK4rRJA.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/w1ljUuVagJdTAttUzOGMucmG6FloaCD64BK4rRJA.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/CDGOXVNhdgQrOBP7E3RLCNdzWFbOB5lSSjsgYkSS.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Yv0NUo3nSoiWXrin0a4GLsyS9Aj4g56Y1qIGr8HK.jpg,
Prestige Student Living,Straits Mile,Edinburgh,Loft Apartment,3,10,"Experience your refined Loft Apartment, where premium two-level living meets uncompromising Edinburgh design. This elite duplex sanctuary measures an impressive 37m2, and features a comfortable bed, a generous personal study area, a pristine private bathroom, and a high-end kitchenette. All thoughtfully distributed across two levels for enhanced privacy and functionality. The exclusive duplex layout creates distinct zones that maximise both space and style, offering a living experience that truly stands apart. High-speed internet ensures connectivity, while our impressive Gym supports your wellness journey, and the lively Games Hub provides vibrant social opportunities. Make a statement by choosing Straits Mile, the luxurious home you’ve always dreamed of.",https://hfs.api.basepms.com/filesystem/room_types/images/SEpfmvSoy1e6FOjuP3wUpmjNx0la7Na6y43rIsSe.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/SEpfmvSoy1e6FOjuP3wUpmjNx0la7Na6y43rIsSe.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/JBYKYNgqblvOmCGrRB5eKWGsa7sLxJkHDMB9kA15.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/GAwRJL93YpzVw3P8yeVWWQM3GFQ1WKig75ntYje1.png,
Prestige Student Living,Straits Mile,Edinburgh,Platinum Studio,1,10,"Discover the art of luxury living in your bespoke Platinum Studio, where visionary self-contained space crowns Straits Mile’s Edinburgh offering. This refined sanctuary features an indulgent cosy bed, an expansive personal study area for the most demanding academics, a premium private bathroom, and a curated kitchenette equipped for culinary mastery. The uncompromising proportions and sleek finishes create an aspirational environment where every element has been selected for your success. All Utility Bills are included alongside High Speed Internet, while our Cinema Lounge and welcoming Communal Spaces provide exceptional areas for entertainment and connection. Make Straits Mile your new home and experience city centre living at its finest.",https://hfs.api.basepms.com/filesystem/room_types/images/jiDg1KGgzlb3KWKatLLyTj35IoGankpsUcU32uSp.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/jiDg1KGgzlb3KWKatLLyTj35IoGankpsUcU32uSp.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/a3noAo2iGJVjAGKGWEB6NgNQe7o5JmRm1IhRjBgO.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Qf9HJloV4N5Es05OuiMu9nk5QzEGJHwUuCOzsum4.jpg,
Prestige Student Living,Straits Mile,Edinburgh,Premium Studio,2,10,"Experience the height of elegance in your Premium Studio at Straits Mile, where refined self-contained living elevates Edinburgh student life. Ranging from 22.1 to 23.4m², this high-end sanctuary features a sumptuous bed, a spacious personal study area perfect for intensive coursework, a private bathroom, and a premium kitchenette designed for effortless living. The sleek design creates distinct zones for work, rest, and entertaining, allowing you to truly make this space your own. High speed internet ensures seamless connectivity, while the dedicated study space provides additional quiet environments and the vibrant communal lounge offers the perfect setting for social connection. Opt for a stylish way of life at Straits Mile, the student hub at the heart of the Royal Mile. Example photos shown for illustration purposes, showcasing similar room layouts and specifications.",https://hfs.api.basepms.com/filesystem/room_types/images/LQ5duaUjMAOHaSQfi2gKncwG9vn3veLfgZ7oE5kg.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/LQ5duaUjMAOHaSQfi2gKncwG9vn3veLfgZ7oE5kg.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/85Cj1lT4W8BvxxABvOQIR7lKfH5DxEn7R4pvG8js.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/mqbIQKGLyDWzngep4T2VjTygCpyDDoTuVUK33QdN.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/gko2wjMnfyNKQmvJ5d0sYF6yAQ5ujnsIWOXtc190.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/XB3iTmR6vb7ZdKcq1S6ukhDhnvAT01a8obLKGUQ4.jpg,
Prestige Student Living,Straits Mile,Edinburgh,Superior Studio,2,10,"Indulge in your Superior Studio at Straits Mile, where uncompromising self-contained space redefines Edinburgh living. This elite sanctuary measures between 29.5 and 31.1 square metres, and features a cosy bed, a generous personal study area ideal for ambitious scholars, a private bathroom, and an innovative kitchenette equipped for culinary excellence. The curated proportions provide exceptional room to create your perfect living environment without compromise. All Utility Bills Included ensure hassle-free living, while our impressive Cinema Lounge offers premium entertainment and the energetic Games Hub provides vibrant social moments. Enjoy luxury tailored to your lifestyle at Straits Mile, where Edinburgh’s students discover their perfect home.",https://hfs.api.basepms.com/filesystem/room_types/images/1TrvXTMsrHhtG73t9lm4SUp0Sy92ZLNnreHuCrvZ.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/1TrvXTMsrHhtG73t9lm4SUp0Sy92ZLNnreHuCrvZ.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/6wQr1G8GzN4p2TKus5OoLdlUVqC7dBRR1kZ4EEb6.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/pl0hSWg1ZuxKup75bRBWAsAr1RpdgRp4yFuHaWDL.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/3uGNM6TZrwJzb2KU6IRcPNq9lf6tdiNi3QRZ07fU.jpg,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,"Experience 24 square metres of tailored luxury in the Accessible Studio, where inclusive living meets premium comfort. Your curated space features a cosy small double bed, a spacious wardrobe, a personal study area, a fully-adapted private bathroom with accessible fixtures, and a well-equipped kitchenette for heightened independence. The versatile layout ensures seamless movement throughout while maintaining the refined aesthetic that defines Straits Place. Having All Utility Bills Included provides hassle-free living, while High Speed Internet keeps you connected, and our Cinema Lounge offers an inviting social space when you’re ready to relax with fellow residents. Choose Straits Place and discover studio living for all of Edinburgh’s most ambitious students.",https://hfs.api.basepms.com/filesystem/room_types/images/y1QnwAXRUG9fDsgZktNvGKvm41JnvC9rLJU4qZT3.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/y1QnwAXRUG9fDsgZktNvGKvm41JnvC9rLJU4qZT3.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ptNtVxoxN1BD1SxebNfnj3SRgTZf23EJ2MC4I49r.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/C2wZKjTYwaLCj5xT3sJbT7Foe0Ozp3G6ySF2duhV.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/cN8c9B6VMchcRdZmHvCYi64Tg6UbwfB5CxaaS7M0.jpg,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,18,,"Step into your Classic Studio Plus, where 19.m2 – 19.8m2 of curated living space delivers the ultimate Edinburgh student experience. This bespoke sanctuary combines a plush small double bed, a dedicated personal study area, a private bathroom, a wardrobe, and a well-appointed kitchenette that gives you culinary freedom. The additional space and premium design create a relaxed environment where you can focus, rest, and entertain on your terms. With All Utility Bills Included, you’ll enjoy hassle-free living, while our Cinema Lounge and vibrant Games Hub offer exceptional spaces for socialising right at your door. It’s time to choose Straits Mile, where every detail has been crafted for students who demand more from their university years.",https://hfs.api.basepms.com/filesystem/room_types/images/uV0VFPvRf7zKoaZzTgKiqctwNe4JHaEHgh9vRm9y.jpg,https://hfs.api.basepms.com/filesystem/room_types/images/uV0VFPvRf7zKoaZzTgKiqctwNe4JHaEHgh9vRm9y.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/whkHC1wibfQvYNrqz1hyYzodMvtAEgWsAayzzqz0.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/ExqKvoHecCLsgaeLBas9s7mvJMG024DHQfGKbgok.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/Dm0f0LnnQD0hK8yzCOf9FFjSE0aRX1NxccNJbFoj.jpg|https://hfs.api.basepms.com/filesystem/room_types/images/7kNrYRGMwVH485I61oHKBmVMW7QrSgk1QnUrwJUG.jpg,
